,v2a1,rooms,v18q,v18q1,r4h1,r4h2,r4h3,r4m1,r4m2,r4m3,r4t1,r4t2,r4t3,tamhog,tamviv,escolari,rez_esc,hhsize,paredblolad,pisomoscer,pisocemento,cielorazo,sanitario2,sanitario3,energcocinar2,energcocinar3,epared2,epared3,etecho2,etecho3,eviv2,eviv3,male,female,estadocivil3,estadocivil7,parentesco1,parentesco3,hogar_nin,hogar_adul,hogar_mayor,hogar_total,dependency,edjefe,edjefa,meaneduc,instlevel3,bedrooms,overcrowding,tipovivi1,television,qmobilephone,lugar1,area1,area2,age,SQBescolari,SQBage,SQBhogar_total,SQBedjefe,SQBhogar_nin,SQBovercrowding,SQBdependency,SQBmeaned,agesq
87,,4,0,,0,1,1,0,1,1,0,2,2,2,2,13,,2,0,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,2,1,2,1.0,0.0,0.0,6.5,0,2,1.0,1,0,1,1,1,0,55,169,3025,4,0,0,1.0,1.0,42.25,3025
88,,4,0,,0,3,3,0,1,1,0,4,4,4,4,9,,4,1,1,0,1,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,2,2,0,4,1.0,0.0,15.0,12.0,0,3,1.3333334,1,0,4,1,1,0,40,81,1600,16,0,4,1.7777778999999998,1.0,144.0,1600
89,,4,0,,0,3,3,0,1,1,0,4,4,4,4,9,1.0,4,1,1,0,1,1,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,2,2,0,4,1.0,0.0,15.0,12.0,0,3,1.3333334,1,0,4,1,1,0,17,81,289,16,0,4,1.7777778999999998,1.0,144.0,289
90,,4,0,,0,3,3,0,1,1,0,4,4,4,4,8,0.0,4,1,1,0,1,1,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,2,2,0,4,1.0,0.0,15.0,12.0,0,3,1.3333334,1,0,4,1,1,0,15,64,225,16,0,4,1.7777778999999998,1.0,144.0,225
91,,4,0,,0,3,3,0,1,1,0,4,4,4,4,15,,4,1,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,2,2,0,4,1.0,0.0,15.0,12.0,0,3,1.3333334,1,0,4,1,1,0,39,225,1521,16,0,4,1.7777778999999998,1.0,144.0,1521
92,,4,0,,0,0,0,0,1,1,0,1,1,1,1,11,,1,0,0,1,1,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,1,1,8.0,0.0,11.0,11.0,0,2,0.5,1,0,1,1,1,0,66,121,4356,1,0,0,0.25,64.0,121.0,4356
93,130000.0,4,0,,1,2,3,0,2,2,1,4,5,5,5,6,,5,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,2,3,0,5,0.6666666933333327,0.0,4.0,6.0,1,2,2.5,0,1,4,1,1,0,35,36,1225,25,0,4,6.25,0.44444448,36.0,1225
94,130000.0,4,0,,1,2,3,0,2,2,1,4,5,5,5,6,0.0,5,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,2,3,0,5,0.6666666933333327,0.0,4.0,6.0,1,2,2.5,0,1,4,1,1,0,13,36,169,25,0,4,6.25,0.44444448,36.0,169
95,130000.0,4,0,,1,2,3,0,2,2,1,4,5,5,5,4,,5,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,2,3,0,5,0.6666666933333327,0.0,4.0,6.0,0,2,2.5,0,1,4,1,1,0,59,16,3481,25,0,4,6.25,0.44444448,36.0,3481
96,130000.0,4,0,,1,2,3,0,2,2,1,4,5,5,5,0,,5,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,2,3,0,5,0.6666666933333327,0.0,4.0,6.0,0,2,2.5,0,1,4,1,1,0,4,0,16,25,0,4,6.25,0.44444448,36.0,16
97,130000.0,4,0,,1,2,3,0,2,2,1,4,5,5,5,8,,5,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,2,3,0,5,0.6666666933333327,0.0,4.0,6.0,0,2,2.5,0,1,4,1,1,0,30,64,900,25,0,4,6.25,0.44444448,36.0,900
98,100000.0,3,0,,0,1,1,0,2,2,0,3,3,3,3,8,,3,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,2,1,0,3,2.0,0.0,8.0,8.0,0,1,3.0,0,0,1,1,1,0,38,64,1444,9,0,4,9.0,4.0,64.0,1444
99,100000.0,3,0,,0,1,1,0,2,2,0,3,3,3,3,7,1.0,3,0,1,0,1,1,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,2,1,0,3,2.0,0.0,8.0,8.0,0,1,3.0,0,0,1,1,1,0,15,49,225,9,0,4,9.0,4.0,64.0,225
100,100000.0,3,0,,0,1,1,0,2,2,0,3,3,3,3,9,1.0,3,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,2,1,0,3,2.0,0.0,8.0,8.0,0,1,3.0,0,0,1,1,1,0,17,81,289,9,0,4,9.0,4.0,64.0,289
101,,6,1,1.0,1,1,2,0,1,1,1,2,3,3,3,11,,3,1,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,1,0,0,0,1,2,0,3,0.5,0.0,17.0,14.0,0,3,1.0,1,0,3,1,1,0,46,121,2116,9,0,1,1.0,0.25,196.0,2116
102,,6,1,1.0,1,1,2,0,1,1,1,2,3,3,3,17,,3,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,1,0,1,0,1,2,0,3,0.5,0.0,17.0,14.0,0,3,1.0,1,0,3,1,1,0,43,289,1849,9,0,1,1.0,0.25,196.0,1849
103,,6,1,1.0,1,1,2,0,1,1,1,2,3,3,3,3,0.0,3,1,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,1,2,0,3,0.5,0.0,17.0,14.0,0,3,1.0,1,0,3,1,1,0,10,9,100,9,0,1,1.0,0.25,196.0,100
104,,4,1,1.0,1,1,2,0,1,1,1,2,3,3,3,4,0.0,3,0,1,0,1,1,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,1,2,0,3,0.5,0.0,11.0,11.0,0,2,1.5,1,0,2,1,1,0,11,16,121,9,0,1,2.25,0.25,121.0,121
105,,4,1,1.0,1,1,2,0,1,1,1,2,3,3,3,11,,3,0,1,0,1,1,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,1,2,0,3,0.5,0.0,11.0,11.0,0,2,1.5,1,0,2,1,1,0,22,121,484,9,0,1,2.25,0.25,121.0,484
106,,4,1,1.0,1,1,2,0,1,1,1,2,3,3,3,11,,3,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1,2,0,3,0.5,0.0,11.0,11.0,0,2,1.5,1,0,2,1,1,0,44,121,1936,9,0,1,2.25,0.25,121.0,1936
107,,5,0,,0,0,0,0,1,1,0,1,1,1,1,6,,1,1,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,1,1,8.0,0.0,6.0,6.0,1,3,0.33333334,1,0,1,1,1,0,79,36,6241,1,0,0,0.11111112,64.0,36.0,6241
108,,6,0,,0,1,1,0,0,0,0,1,1,1,1,4,,1,1,1,0,1,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,1,1,8.0,4.0,0.0,4.0,0,4,0.25,1,0,1,1,1,0,75,16,5625,1,16,0,0.0625,64.0,16.0,5625
109,,5,0,,0,1,1,0,1,1,0,2,2,2,2,4,,2,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,2,1,2,1.0,0.0,4.0,6.0,0,3,0.66666669,1,1,0,1,1,0,78,16,6084,4,0,0,0.44444448,1.0,36.0,6084
110,,5,0,,0,1,1,0,1,1,0,2,2,2,2,8,,2,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,2,1,2,1.0,0.0,4.0,6.0,0,3,0.66666669,1,1,0,1,1,0,53,64,2809,4,0,0,0.44444448,1.0,36.0,2809
111,200000.0,5,0,,1,2,3,0,3,3,1,5,6,6,6,7,,6,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,2,4,1,6,1.0,14.0,0.0,11.5,0,3,2.0,0,1,4,1,1,0,18,49,324,36,196,4,4.0,1.0,132.25,324
112,200000.0,5,0,,1,2,3,0,3,3,1,5,6,6,6,14,,6,1,1,0,1,1,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0,2,4,1,6,1.0,14.0,0.0,11.5,0,3,2.0,0,1,4,1,1,0,67,196,4489,36,196,4,4.0,1.0,132.25,4489
113,200000.0,5,0,,1,2,3,0,3,3,1,5,6,6,6,6,,6,1,1,0,1,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,1,2,4,1,6,1.0,14.0,0.0,11.5,1,3,2.0,0,1,4,1,1,0,44,36,1936,36,196,4,4.0,1.0,132.25,1936
114,200000.0,5,0,,1,2,3,0,3,3,1,5,6,6,6,8,,6,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,2,4,1,6,1.0,14.0,0.0,11.5,0,3,2.0,0,1,4,1,1,0,63,64,3969,36,196,4,4.0,1.0,132.25,3969
115,200000.0,5,0,,1,2,3,0,3,3,1,5,6,6,6,11,,6,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,2,4,1,6,1.0,14.0,0.0,11.5,0,3,2.0,0,1,4,1,1,0,20,121,400,36,196,4,4.0,1.0,132.25,400
116,200000.0,5,0,,1,2,3,0,3,3,1,5,6,6,6,0,,6,1,1,0,1,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,2,4,1,6,1.0,14.0,0.0,11.5,0,3,2.0,0,1,4,1,1,0,1,0,1,36,196,4,4.0,1.0,132.25,1
117,,7,1,2.0,0,1,1,0,3,3,0,4,4,4,4,11,,4,1,1,0,1,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,3,0,4,0.3333333466666663,15.0,0.0,13.0,0,4,1.0,1,0,4,1,1,0,51,121,2601,16,225,1,1.0,0.11111112,169.0,2601
118,,7,1,2.0,0,1,1,0,3,3,0,4,4,4,4,6,0.0,4,1,1,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,1,3,0,4,0.3333333466666663,15.0,0.0,13.0,1,4,1.0,1,0,4,1,1,0,13,36,169,16,225,1,1.0,0.11111112,169.0,169
119,,7,1,2.0,0,1,1,0,3,3,0,4,4,4,4,15,,4,1,1,0,1,1,0,0,1,0,1,1,0,0,1,1,0,1,0,1,0,1,3,0,4,0.3333333466666663,15.0,0.0,13.0,0,4,1.0,1,0,4,1,1,0,55,225,3025,16,225,1,1.0,0.11111112,169.0,3025
120,,7,1,2.0,0,1,1,0,3,3,0,4,4,4,4,13,,4,1,1,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,1,3,0,4,0.3333333466666663,15.0,0.0,13.0,0,4,1.0,1,0,4,1,1,0,29,169,841,16,225,1,1.0,0.11111112,169.0,841
121,,5,0,,0,1,1,0,4,4,0,5,5,5,5,14,,5,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5,1,5,0.25,0.0,0.0,9.0,0,3,1.6666666,1,0,3,1,1,0,21,196,441,25,0,0,2.7777777,0.0625,81.0,441
122,,5,0,,0,1,1,0,4,4,0,5,5,5,5,8,,5,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5,1,5,0.25,0.0,0.0,9.0,0,3,1.6666666,1,0,3,1,1,0,47,64,2209,25,0,0,2.7777777,0.0625,81.0,2209
123,,5,0,,0,1,1,0,4,4,0,5,5,5,5,9,,5,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,5,1,5,0.25,0.0,0.0,9.0,0,3,1.6666666,1,0,3,1,1,0,49,81,2401,25,0,0,2.7777777,0.0625,81.0,2401
124,,5,0,,0,1,1,0,4,4,0,5,5,5,5,0,,5,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,5,1,5,0.25,0.0,0.0,9.0,0,3,1.6666666,1,0,3,1,1,0,68,0,4624,25,0,0,2.7777777,0.0625,81.0,4624
125,,5,0,,0,1,1,0,4,4,0,5,5,5,5,14,,5,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,5,1,5,0.25,0.0,0.0,9.0,0,3,1.6666666,1,0,3,1,1,0,21,196,441,25,0,0,2.7777777,0.0625,81.0,441
126,,7,1,1.0,0,2,2,0,2,2,0,4,4,4,4,17,,4,1,1,0,1,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,4,3,4,3.0,17.0,0.0,12.75,0,4,1.0,1,1,3,1,1,0,42,289,1764,16,289,0,1.0,9.0,162.5625,1764
127,,7,1,1.0,0,2,2,0,2,2,0,4,4,4,4,11,,4,1,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,4,3,4,3.0,17.0,0.0,12.75,0,4,1.0,1,1,3,1,1,0,73,121,5329,16,289,0,1.0,9.0,162.5625,5329
128,,7,1,1.0,0,2,2,0,2,2,0,4,4,4,4,17,,4,1,1,0,1,1,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,4,3,4,3.0,17.0,0.0,12.75,0,4,1.0,1,1,3,1,1,0,75,289,5625,16,289,0,1.0,9.0,162.5625,5625
129,,7,1,1.0,0,2,2,0,2,2,0,4,4,4,4,6,,4,1,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,4,3,4,3.0,17.0,0.0,12.75,1,4,1.0,1,1,3,1,1,0,97,36,9409,16,289,0,1.0,9.0,162.5625,9409
130,260000.0,5,1,3.0,1,2,3,0,1,1,1,3,4,4,6,1,0.0,4,0,0,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,1,2,2,0,4,1.0,10.0,0.0,9.5,0,3,2.0,0,0,5,1,1,0,7,1,49,16,100,4,4.0,1.0,90.25,49
131,260000.0,5,1,3.0,1,2,3,0,1,1,1,3,4,4,6,9,,4,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,2,2,0,4,1.0,10.0,0.0,9.5,0,3,2.0,0,0,5,1,1,0,33,81,1089,16,100,4,4.0,1.0,90.25,1089
132,260000.0,5,1,3.0,1,2,3,0,1,1,1,3,4,4,6,10,,4,0,0,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,2,2,0,4,1.0,10.0,0.0,9.5,0,3,2.0,0,0,5,1,1,0,34,100,1156,16,100,4,4.0,1.0,90.25,1156
133,260000.0,5,1,3.0,1,2,3,0,1,1,1,3,4,4,6,6,0.0,4,0,0,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0,1,2,2,0,4,1.0,10.0,0.0,9.5,1,3,2.0,0,0,5,1,1,0,13,36,169,16,100,4,4.0,1.0,90.25,169
134,,6,1,1.0,0,1,1,0,1,1,0,2,2,2,2,14,,2,1,0,1,1,1,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,2,2,2,8.0,0.0,14.0,12.5,0,3,0.66666669,1,0,2,1,1,0,70,196,4900,4,0,0,0.44444448,64.0,156.25,4900
135,,6,1,1.0,0,1,1,0,1,1,0,2,2,2,2,11,,2,1,0,1,1,1,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,2,2,2,8.0,0.0,14.0,12.5,0,3,0.66666669,1,0,2,1,1,0,72,121,5184,4,0,0,0.44444448,64.0,156.25,5184
136,564834.0,6,0,,2,1,3,0,1,1,2,2,4,4,4,0,,4,1,1,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,2,2,0,4,1.0,0.0,15.0,13.5,0,3,1.3333334,0,0,2,1,1,0,6,0,36,16,0,4,1.7777778999999998,1.0,182.25,36
137,564834.0,6,0,,2,1,3,0,1,1,2,2,4,4,4,12,,4,1,1,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,2,2,0,4,1.0,0.0,15.0,13.5,0,3,1.3333334,0,0,2,1,1,0,38,144,1444,16,0,4,1.7777778999999998,1.0,182.25,1444
138,564834.0,6,0,,2,1,3,0,1,1,2,2,4,4,4,0,,4,1,1,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,2,2,0,4,1.0,0.0,15.0,13.5,0,3,1.3333334,0,0,2,1,1,0,5,0,25,16,0,4,1.7777778999999998,1.0,182.25,25
139,564834.0,6,0,,2,1,3,0,1,1,2,2,4,4,4,15,,4,1,1,0,1,1,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,2,2,0,4,1.0,0.0,15.0,13.5,0,3,1.3333334,0,0,2,1,1,0,42,225,1764,16,0,4,1.7777778999999998,1.0,182.25,1764
140,270000.0,5,0,,1,0,1,0,1,1,1,1,2,2,2,3,0.0,2,1,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,1,0,1,1,1,0,2,1.0,0.0,7.0,7.0,0,3,0.66666669,0,0,2,1,1,0,10,9,100,4,0,1,0.44444448,1.0,49.0,100
141,270000.0,5,0,,1,0,1,0,1,1,1,1,2,2,2,7,,2,1,1,0,1,1,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,1,1,0,2,1.0,0.0,7.0,7.0,0,3,0.66666669,0,0,2,1,1,0,49,49,2401,4,0,1,0.44444448,1.0,49.0,2401
142,,1,0,,0,1,1,0,1,1,0,2,2,2,2,6,,2,1,1,0,0,0,1,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,2,0,2,0.0,0.0,6.0,5.5,1,1,2.0,1,0,2,1,1,0,58,36,3364,4,0,0,4.0,0.0,30.25,3364
143,,1,0,,0,1,1,0,1,1,0,2,2,2,2,5,,2,1,1,0,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,2,0,2,0.0,0.0,6.0,5.5,0,1,2.0,1,0,2,1,1,0,49,25,2401,4,0,0,4.0,0.0,30.25,2401
144,,3,0,,0,8,8,0,2,2,0,10,10,10,10,6,,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,9,1,10,0.25,0.0,5.0,7.777777700000001,1,2,5.0,1,0,5,1,1,0,18,36,324,100,0,1,25.0,0.0625,60.493824,324
145,,3,0,,0,8,8,0,2,2,0,10,10,10,10,6,,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,9,1,10,0.25,0.0,5.0,7.777777700000001,1,2,5.0,1,0,5,1,1,0,52,36,2704,100,0,1,25.0,0.0625,60.493824,2704
146,,3,0,,0,8,8,0,2,2,0,10,10,10,10,3,,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,9,1,10,0.25,0.0,5.0,7.777777700000001,0,2,5.0,1,0,5,1,1,0,72,9,5184,100,0,1,25.0,0.0625,60.493824,5184
147,,3,0,,0,8,8,0,2,2,0,10,10,10,10,8,,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,9,1,10,0.25,0.0,5.0,7.777777700000001,0,2,5.0,1,0,5,1,1,0,24,64,576,100,0,1,25.0,0.0625,60.493824,576
148,,3,0,,0,8,8,0,2,2,0,10,10,10,10,13,,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,9,1,10,0.25,0.0,5.0,7.777777700000001,0,2,5.0,1,0,5,1,1,0,27,169,729,100,0,1,25.0,0.0625,60.493824,729
149,,3,0,,0,8,8,0,2,2,0,10,10,10,10,6,,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,9,1,10,0.25,0.0,5.0,7.777777700000001,1,2,5.0,1,0,5,1,1,0,45,36,2025,100,0,1,25.0,0.0625,60.493824,2025
150,,3,0,,0,8,8,0,2,2,0,10,10,10,10,11,,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,9,1,10,0.25,0.0,5.0,7.777777700000001,0,2,5.0,1,0,5,1,1,0,28,121,784,100,0,1,25.0,0.0625,60.493824,784
151,,3,0,,0,8,8,0,2,2,0,10,10,10,10,8,,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,9,1,10,0.25,0.0,5.0,7.777777700000001,0,2,5.0,1,0,5,1,1,0,22,64,484,100,0,1,25.0,0.0625,60.493824,484
152,,3,0,,0,8,8,0,2,2,0,10,10,10,10,4,,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,9,1,10,0.25,0.0,5.0,7.777777700000001,0,2,5.0,1,0,5,1,1,0,20,16,400,100,0,1,25.0,0.0625,60.493824,400
153,,3,0,,0,8,8,0,2,2,0,10,10,10,10,5,,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,9,1,10,0.25,0.0,5.0,7.777777700000001,0,2,5.0,1,0,5,1,1,0,49,25,2401,100,0,1,25.0,0.0625,60.493824,2401
154,175000.0,5,0,,1,1,2,2,1,3,3,2,5,5,5,0,,5,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,3,2,0,5,1.5,8.0,0.0,9.5,0,3,1.6666666,0,0,2,1,1,0,3,0,9,25,64,9,2.7777777,2.25,90.25,9
155,175000.0,5,0,,1,1,2,2,1,3,3,2,5,5,5,0,,5,0,1,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,3,2,0,5,1.5,8.0,0.0,9.5,0,3,1.6666666,0,0,2,1,1,0,2,0,4,25,64,9,2.7777777,2.25,90.25,4
156,175000.0,5,0,,1,1,2,2,1,3,3,2,5,5,5,0,,5,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,3,2,0,5,1.5,8.0,0.0,9.5,0,3,1.6666666,0,0,2,1,1,0,6,0,36,25,64,9,2.7777777,2.25,90.25,36
157,175000.0,5,0,,1,1,2,2,1,3,3,2,5,5,5,8,,5,0,1,0,1,0,1,0,1,1,0,0,0,0,1,1,0,1,0,1,0,3,2,0,5,1.5,8.0,0.0,9.5,0,3,1.6666666,0,0,2,1,1,0,27,64,729,25,64,9,2.7777777,2.25,90.25,729
158,175000.0,5,0,,1,1,2,2,1,3,3,2,5,5,5,11,,5,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,1,1,0,0,0,3,2,0,5,1.5,8.0,0.0,9.5,0,3,1.6666666,0,0,2,1,1,0,29,121,841,25,64,9,2.7777777,2.25,90.25,841
159,,7,1,2.0,0,2,2,1,4,5,1,6,7,7,7,0,,7,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,6,1,7,0.4000000124999998,0.0,5.0,7.5,0,5,1.4,1,0,4,1,1,0,5,0,25,49,0,1,1.9599999,0.16000001,56.25,25
160,,7,1,2.0,0,2,2,1,4,5,1,6,7,7,7,5,,7,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,6,1,7,0.4000000124999998,0.0,5.0,7.5,0,5,1.4,1,0,4,1,1,0,28,25,784,49,0,1,1.9599999,0.16000001,56.25,784
161,,7,1,2.0,0,2,2,1,4,5,1,6,7,7,7,12,,7,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,6,1,7,0.4000000124999998,0.0,5.0,7.5,0,5,1.4,1,0,4,1,1,0,21,144,441,49,0,1,1.9599999,0.16000001,56.25,441
162,,7,1,2.0,0,2,2,1,4,5,1,6,7,7,7,6,,7,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,6,1,7,0.4000000124999998,0.0,5.0,7.5,1,5,1.4,1,0,4,1,1,0,61,36,3721,49,0,1,1.9599999,0.16000001,56.25,3721
163,,7,1,2.0,0,2,2,1,4,5,1,6,7,7,7,6,,7,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,6,1,7,0.4000000124999998,0.0,5.0,7.5,1,5,1.4,1,0,4,1,1,0,94,36,8836,49,0,1,1.9599999,0.16000001,56.25,8836
164,,7,1,2.0,0,2,2,1,4,5,1,6,7,7,7,11,,7,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,6,1,7,0.4000000124999998,0.0,5.0,7.5,0,5,1.4,1,0,4,1,1,0,27,121,729,49,0,1,1.9599999,0.16000001,56.25,729
165,,7,1,2.0,0,2,2,1,4,5,1,6,7,7,7,5,,7,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,6,1,7,0.4000000124999998,0.0,5.0,7.5,0,5,1.4,1,0,4,1,1,0,56,25,3136,49,0,1,1.9599999,0.16000001,56.25,3136
166,,3,0,,1,2,3,2,2,4,3,4,7,7,7,0,,7,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3,4,0,7,0.75,0.0,0.0,4.5,0,2,3.5,1,0,4,1,1,0,6,0,36,49,0,9,12.25,0.5625,20.25,36
167,,3,0,,1,2,3,2,2,4,3,4,7,7,7,1,1.0,7,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,4,0,7,0.75,0.0,0.0,4.5,0,2,3.5,1,0,4,1,1,0,9,1,81,49,0,9,12.25,0.5625,20.25,81
168,,3,0,,1,2,3,2,2,4,3,4,7,7,7,5,,7,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,3,4,0,7,0.75,0.0,0.0,4.5,0,2,3.5,1,0,4,1,1,0,26,25,676,49,0,9,12.25,0.5625,20.25,676
169,,3,0,,1,2,3,2,2,4,3,4,7,7,7,6,,7,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,3,4,0,7,0.75,0.0,0.0,4.5,1,2,3.5,1,0,4,1,1,0,47,36,2209,49,0,9,12.25,0.5625,20.25,2209
170,,3,0,,1,2,3,2,2,4,3,4,7,7,7,0,,7,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3,4,0,7,0.75,0.0,0.0,4.5,0,2,3.5,1,0,4,1,1,0,4,0,16,49,0,9,12.25,0.5625,20.25,16
171,,3,0,,1,2,3,2,2,4,3,4,7,7,7,0,,7,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,3,4,0,7,0.75,0.0,0.0,4.5,0,2,3.5,1,0,4,1,1,0,60,0,3600,49,0,9,12.25,0.5625,20.25,3600
172,,3,0,,1,2,3,2,2,4,3,4,7,7,7,7,,7,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,3,4,0,7,0.75,0.0,0.0,4.5,0,2,3.5,1,0,4,1,1,0,25,49,625,49,0,9,12.25,0.5625,20.25,625
173,,5,0,,1,0,1,0,5,5,1,5,6,6,6,6,0.0,6,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,2,4,0,6,0.5,0.0,7.0,10.0,1,3,2.0,1,0,5,1,1,0,12,36,144,36,0,4,4.0,0.25,100.0,144
174,,5,0,,1,0,1,0,5,5,1,5,6,6,6,7,,6,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,2,4,0,6,0.5,0.0,7.0,10.0,0,3,2.0,1,0,5,1,1,0,44,49,1936,36,0,4,4.0,0.25,100.0,1936
175,,5,0,,1,0,1,0,5,5,1,5,6,6,6,0,,6,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,2,4,0,6,0.5,0.0,7.0,10.0,0,3,2.0,1,0,5,1,1,0,0,0,0,36,0,4,4.0,0.25,100.0,0
